timestamp,region,region_code,year,month,day,hour,day_of_week,day_of_year,temperature_f,humidity,wind_speed_mph,cloud_cover,demand_mw
2023-01-02 13:00:00,California,CAISO,2023,1,2,13,0,2,42.406717011345044,48.081819063907446,8.291976340087952,6.32970068071984,30805.928134863272
2023-01-02 14:00:00,California,CAISO,2023,1,2,14,0,2,44.13344993123338,45.70012222319941,3.88360402786329,47.51713847017281,31462.11448416228
2023-01-02 15:00:00,California,CAISO,2023,1,2,15,0,2,48.96229008952047,46.37470155948346,4.6565490110178365,37.045590815299924,30385.053253867412
2023-01-02 16:00:00,California,CAISO,2023,1,2,16,0,2,49.47185721653324,41.54270311596003,12.011168591117643,47.75619103467619,31268.56347898215
2023-01-02 17:00:00,California,CAISO,2023,1,2,17,0,2,45.27401638213164,60.625002441811944,5.067127195243468,48.32899963864853,29206.528503429847
2023-01-02 18:00:00,California,CAISO,2023,1,2,18,0,2,42.05539776699863,38.158526839500006,3.465422910143333,17.915742200694414,27112.440454432905
2023-01-02 19:00:00,California,CAISO,2023,1,2,19,0,2,39.243023753374274,46.34319317948398,10.171977256739375,7.719806293059984,26876.804736971997
2023-01-02 20:00:00,California,CAISO,2023,1,2,20,0,2,32.603902935081884,45.575988414515,11.652185654858068,36.600714384444814,26672.458016048855
2023-01-02 21:00:00,California,CAISO,2023,1,2,21,0,2,33.98175981348039,52.725883940837626,1.858832608192573,47.67423664424824,25814.492985930705
2023-01-02 22:00:00,California,CAISO,2023,1,2,22,0,2,33.747232582436936,53.481175394121664,17.5189590888785,21.49888618585175,22513.4567772896
2023-01-02 23:00:00,California,CAISO,2023,1,2,23,0,2,39.01907319111471,44.39963344787598,5.545582865199381,25.687714419784186,21668.34781562302
2023-01-03 00:00:00,California,CAISO,2023,1,3,0,1,3,35.9731947212437,46.80913527267186,5.281575883486313,28.049360680091805,20399.477755090727
2023-01-03 01:00:00,California,CAISO,2023,1,3,1,1,3,27.81915433120637,47.11208135907905,1.5067372598169055,15.101484808549756,21742.808214078275
2023-01-03 02:00:00,California,CAISO,2023,1,3,2,1,3,36.96685421027353,26.306670083202604,10.493262241513554,6.954684819952544,20689.08616950307
2023-01-03 03:00:00,California,CAISO,2023,1,3,3,1,3,35.40153819181221,31.771886507945258,3.856242696229077,42.30230964036146,20848.85089340449
2023-01-03 04:00:00,California,CAISO,2023,1,3,4,1,3,35.89103356174602,39.643293801991696,5.9781460141981,25.72161593071242,21610.638086340783
2023-01-03 05:00:00,California,CAISO,2023,1,3,5,1,3,42.974874357513166,39.99101391675251,10.980229830892446,24.528642648513532,20729.000555829258
2023-01-03 06:00:00,California,CAISO,2023,1,3,6,1,3,46.72271965295366,34.8895439520544,5.967955705307171,34.21204490273218,22029.519452501037
2023-01-03 07:00:00,California,CAISO,2023,1,3,7,1,3,48.39439440025482,50.4804638987565,5.5295446267892725,23.099500369531416,23466.768447118007
2023-01-03 08:00:00,California,CAISO,2023,1,3,8,1,3,43.241851470079304,44.50075069590724,7.204031225494862,2.163621125308383,25580.45056872024
2023-01-03 09:00:00,California,CAISO,2023,1,3,9,1,3,47.018726309057385,42.766246948672766,9.884281878824211,47.45860471680718,29434.408937636057
2023-01-03 10:00:00,California,CAISO,2023,1,3,10,1,3,50.85197851885962,34.434561131708364,12.803486293069422,9.817614718410383,31301.504370468145
2023-01-03 11:00:00,California,CAISO,2023,1,3,11,1,3,54.22830868177184,44.12744441380915,2.0231421842260424,74.88984995949093,30738.549317813908
2023-01-03 12:00:00,California,CAISO,2023,1,3,12,1,3,48.682024611588695,23.470325279778567,12.463495441702484,56.77137591485059,31731.023314024318
2023-01-03 13:00:00,California,CAISO,2023,1,3,13,1,3,49.58349226662714,43.180152841320734,11.560101574559463,18.900445792216125,31243.511391306096
2023-01-03 14:00:00,California,CAISO,2023,1,3,14,1,3,45.10158489722125,44.98927267822951,4.94524889145083,20.500700633276463,31035.795779047436
2023-01-03 15:00:00,California,CAISO,2023,1,3,15,1,3,43.47074931613956,46.41912320233945,9.334713472746945,20.26045694269708,30354.72743615622
2023-01-03 16:00:00,California,CAISO,2023,1,3,16,1,3,49.84882485254665,31.970989219933223,8.73223164974114,12.889981490788378,29750.52500309528
2023-01-03 17:00:00,California,CAISO,2023,1,3,17,1,3,,46.28233722129926,10.318254423529423,28.746912999187764,28645.89370303591
2023-01-03 18:00:00,California,CAISO,2023,1,3,18,1,3,42.31068107664852,36.15235316885112,8.263911273943064,19.602808744227048,28394.14236088472
2023-01-03 19:00:00,California,CAISO,2023,1,3,19,1,3,44.542300793717786,37.98404466942879,2.9871754014712377,38.7115166960081,27295.068112793244
2023-01-03 20:00:00,California,CAISO,2023,1,3,20,1,3,40.04526566316039,50.22725441434878,9.944296118498992,4.96297967106889,27076.45309445213
2023-01-03 21:00:00,California,CAISO,2023,1,3,21,1,3,34.36138829505698,60.59671311464541,3.9742070621695103,26.67429400767933,24919.666199471554
2023-01-03 22:00:00,California,CAISO,2023,1,3,22,1,3,37.116100754728,44.8946733981889,14.331447954991773,4.908140813772801,21943.904798998057
2023-01-03 23:00:00,California,CAISO,2023,1,3,23,1,3,41.023461218521184,37.9470396586456,23.118140722549196,38.2923161080072,21049.760450515238
2023-01-04 00:00:00,California,CAISO,2023,1,4,0,2,4,34.5418970904631,45.82133931205679,7.148738211136398,36.76329600600229,21419.15101294469
2023-01-04 01:00:00,California,CAISO,2023,1,4,1,2,4,41.21636925984638,51.82420899196997,3.2196537098922082,20.681573805474645,19685.352298627815
2023-01-04 02:00:00,California,CAISO,2023,1,4,2,2,4,25.27801760026842,49.279956258958684,4.967877121802032,64.1376948389923,
2023-01-04 03:00:00,California,CAISO,2023,1,4,3,2,4,40.31595701491142,66.25687871168677,14.683886960614949,18.36433283694998,20414.990812973705
2023-01-04 04:00:00,California,CAISO,2023,1,4,4,2,4,39.03338951985559,38.58927517921947,12.33464403116934,32.451965983518036,20797.352505087656
2023-01-04 05:00:00,California,CAISO,2023,1,4,5,2,4,39.41861948421927,46.32982757133119,11.152786161422046,12.977778266689551,20568.258605631658
2023-01-04 06:00:00,California,CAISO,2023,1,4,6,2,4,43.05224435304491,56.70331935932243,15.943930907746015,46.03884858666316,22964.00272072003
2023-01-04 07:00:00,California,CAISO,2023,1,4,7,2,4,36.8054779493195,56.201249628125055,4.782918862054215,20.54715342674145,24575.612725675775
2023-01-04 08:00:00,California,CAISO,2023,1,4,8,2,4,45.80651369555286,28.711352319781756,7.409164156277205,29.651212100798702,25116.528531837666
2023-01-04 09:00:00,California,CAISO,2023,1,4,9,2,4,49.77050578244228,44.28511477165695,5.469502439293099,29.57521053403357,29850.547447466848
2023-01-04 10:00:00,California,CAISO,2023,1,4,10,2,4,55.52498065614448,56.1881418587664,8.97339980196116,26.115071163655596,29867.598475176237
2023-01-04 11:00:00,California,CAISO,2023,1,4,11,2,4,48.339526984120866,67.43711965516991,11.384862220711401,32.1877576322308,30545.89294983976
2023-01-04 12:00:00,California,CAISO,2023,1,4,12,2,4,47.451226835330154,49.94234280198335,5.147275136625852,26.501008340760162,31417.70404985344
2023-01-04 13:00:00,California,CAISO,2023,1,4,13,2,4,48.40557968287731,41.36906938240493,14.40975807605183,52.52525600200409,31044.571066926917
2023-01-04 14:00:00,California,CAISO,2023,1,4,14,2,4,53.27501294798671,36.23835051247768,5.5467308580220775,11.941339382094265,30562.05108800472
2023-01-04 15:00:00,California,CAISO,2023,1,4,15,2,4,49.65705993503403,62.061922592223596,7.805768453153777,11.428659457606791,31208.78231461536
2023-01-04 16:00:00,California,CAISO,2023,1,4,16,2,4,44.56616043183475,50.14190842370287,13.038986787993142,32.47448446603901,30769.880111188544
2023-01-04 17:00:00,California,CAISO,2023,1,4,17,2,4,46.808823340176495,37.52744031689346,10.700878852978413,24.58060229969362,28895.25704274238
2023-01-04 18:00:00,California,CAISO,2023,1,4,18,2,4,43.073511444295065,42.68672480130655,6.673653854325115,33.314340931002626,28067.80916261814
2023-01-04 19:00:00,California,CAISO,2023,1,4,19,2,4,44.489228848214296,46.793467866606434,10.22876919988083,7.513204945887826,26995.65761121057
2023-01-04 20:00:00,California,CAISO,2023,1,4,20,2,4,35.87698887139349,48.662428963081744,7.780064736297258,23.795139671946274,26430.31632610225
2023-01-04 21:00:00,California,CAISO,2023,1,4,21,2,4,35.717698411019455,37.115026471610484,8.800090317358569,41.777448187115915,25127.071433440407
2023-01-04 22:00:00,California,CAISO,2023,1,4,22,2,4,34.18856540409877,39.39845238697286,8.32785236777314,20.49737093829441,21891.31191501411
2023-01-04 23:00:00,California,CAISO,2023,1,4,23,2,4,29.103734844061883,31.088499232993122,2.4830631075833307,27.003358237447983,22011.044026160173
2023-01-05 00:00:00,California,CAISO,2023,1,5,0,3,5,35.96188543081229,52.45845032946379,6.990668357836837,21.623804083371905,20520.46644750754
2023-01-05 01:00:00,California,CAISO,2023,1,5,1,3,5,36.094218800960995,41.407404278463005,9.769355138973514,44.04381878982841,20703.7526469844
2023-01-05 02:00:00,California,CAISO,2023,1,5,2,3,5,35.86965491884832,47.87092520609187,21.08809005590138,27.937387382489614,20088.679492322768
2023-01-05 03:00:00,California,CAISO,2023,1,5,3,3,5,36.18220153956102,55.51842008123615,7.200454070286192,7.349347645473148,20736.705974939527
2023-01-05 04:00:00,California,CAISO,2023,1,5,4,3,5,,45.8993131516171,16.001583798916663,25.366153869433912,20066.399930050826
2023-01-05 05:00:00,California,CAISO,2023,1,5,5,3,5,39.02427067067238,43.23658820503299,5.271478418421238,22.1632077843696,20949.53221716937
2023-01-05 06:00:00,California,CAISO,2023,1,5,6,3,5,41.40654625644691,45.69172382769701,14.99845566835534,35.22169782132789,23348.862478157935
2023-01-05 07:00:00,California,CAISO,2023,1,5,7,3,5,41.63884760648767,44.64590084342735,21.170801731492126,27.1807987296938,24795.587707509516
2023-01-05 08:00:00,California,CAISO,2023,1,5,8,3,5,46.13226147588995,54.109671995649094,2.1247740672473228,18.440361574169643,26451.447109027395
2023-01-05 09:00:00,California,CAISO,2023,1,5,9,3,5,50.05046199930452,46.62705919293585,4.364671175336032,38.43054758844777,30807.697162701126
2023-01-05 10:00:00,California,CAISO,2023,1,5,10,3,5,57.25035115767161,39.785143855994235,7.688980560732102,21.221341250258845,30900.263463623716
2023-01-05 11:00:00,California,CAISO,2023,1,5,11,3,5,51.20312218419389,52.523144467743535,1.8284142333539255,8.159032637154208,29890.870332894305
2023-01-05 12:00:00,California,CAISO,2023,1,5,12,3,5,51.80760588544504,53.98422686349235,4.962110102929904,41.888226507809826,31761.655692555512
2023-01-05 13:00:00,California,CAISO,2023,1,5,13,3,5,50.20702726980186,33.43370699806182,8.084006697663092,21.698175046597427,35645.28306587275
2023-01-05 14:00:00,California,CAISO,2023,1,5,14,3,5,42.03052269163332,56.402623090770376,2.685906608055928,12.67878763906348,31652.36122545353
2023-01-05 15:00:00,California,CAISO,2023,1,5,15,3,5,48.3282030702495,47.05804619829342,2.4983221559335282,15.302105902952762,31509.760110824074
2023-01-05 16:00:00,California,CAISO,2023,1,5,16,3,5,47.01832516231809,46.40651161379832,3.456825237261282,10.543341261311669,30350.10308779913
2023-01-05 17:00:00,California,CAISO,2023,1,5,17,3,5,54.700925133315295,52.193349065397655,4.714899912335287,23.152173264838332,29672.490859898768
2023-01-05 18:00:00,California,CAISO,2023,1,5,18,3,5,42.00796046342949,39.6045408845913,14.284756523454622,7.166743779321889,27942.779182094666
2023-01-05 19:00:00,California,CAISO,2023,1,5,19,3,5,41.91304133106827,51.77366812615293,6.027460979826669,4.9713980317661175,27655.169852342766
2023-01-05 20:00:00,California,CAISO,2023,1,5,20,3,5,38.63855724373301,41.12614825472269,10.52221471139931,50.73854773421168,31355.359366246703
2023-01-05 21:00:00,California,CAISO,2023,1,5,21,3,5,32.44583792258348,32.34074657494283,6.669861065743594,18.235625444406143,25551.818677730967
2023-01-05 22:00:00,California,CAISO,2023,1,5,22,3,5,40.42049235033856,36.15830177977006,5.9523142750368345,23.27005329363009,22015.249061610564
2023-01-05 23:00:00,California,CAISO,2023,1,5,23,3,5,38.05772984298853,48.67652667585135,10.138736249428797,47.6343021960826,22256.78409076525
2023-01-06 00:00:00,California,CAISO,2023,1,6,0,4,6,38.039431256334076,36.40523630556839,7.591452250782644,9.659358973471724,20610.523634703182
2023-01-06 01:00:00,California,CAISO,2023,1,6,1,4,6,31.510347038670382,56.849592011042844,9.987979952540178,27.94682082754073,21177.75737574228
2023-01-06 02:00:00,California,CAISO,2023,1,6,2,4,6,41.55827748163078,53.483250653042795,10.493794319044918,37.06837209162905,20706.397920495845
2023-01-06 03:00:00,California,CAISO,2023,1,6,3,4,6,31.611044967500384,54.63649635378937,4.39823859194122,38.9646846188338,21419.00733294071
2023-01-06 04:00:00,California,CAISO,2023,1,6,4,4,6,41.22273184336297,44.96721166294495,14.69163650252211,29.25873024125905,20685.64639829864
2023-01-06 05:00:00,California,CAISO,2023,1,6,5,4,6,49.566573610581635,46.03187596388533,15.8987137313219,31.31966234512221,21148.076376315206
2023-01-06 06:00:00,California,CAISO,2023,1,6,6,4,6,38.91315816763913,34.41928819157143,2.079554246757794,3.412129273180309,23195.614501502514
2023-01-06 07:00:00,California,CAISO,2023,1,6,7,4,6,42.68066491057097,51.93525110678557,11.933082165623583,44.66665110268128,24144.056195654146
2023-01-06 08:00:00,California,CAISO,2023,1,6,8,4,6,47.273908928512455,47.00765066582233,10.326478094118844,24.749180463945205,26245.780940610195
2023-01-06 09:00:00,California,CAISO,2023,1,6,9,4,6,46.518255101189474,48.50742802786373,2.3839336765625254,33.17154396231729,30924.571548017615
2023-01-06 10:00:00,California,CAISO,2023,1,6,10,4,6,43.60085297417287,57.475477517148704,7.904000730837391,10.650136450267162,30945.162713263057
2023-01-06 11:00:00,California,CAISO,2023,1,6,11,4,6,50.87696197769855,39.12127915394557,8.91703058914076,21.173873294560877,31063.311910024382
2023-01-06 12:00:00,California,CAISO,2023,1,6,12,4,6,46.626088613257465,42.959850626507105,3.9335896243211455,23.14576462680718,31453.508056114995
2023-01-06 13:00:00,California,CAISO,2023,1,6,13,4,6,52.49707980101516,46.582350397862996,4.758405824974937,19.90623395228335,31516.13022456873
2023-01-06 14:00:00,California,CAISO,2023,1,6,14,4,6,46.12580976150218,36.485499781856,5.790251046285166,10.060280923927522,32118.083754817802
2023-01-06 15:00:00,California,CAISO,2023,1,6,15,4,6,54.73189533772443,42.468192455310934,6.822598543849621,20.378892619458828,31042.406517400217
2023-01-06 16:00:00,California,CAISO,2023,1,6,16,4,6,43.74229029881694,47.91258150926141,5.000973222745067,19.64108842221682,30370.75567959029
2023-01-06 17:00:00,California,CAISO,2023,1,6,17,4,6,43.65760976415935,41.365612854543,5.02917290226221,13.696930909318771,29179.360718762186
2023-01-06 18:00:00,California,CAISO,2023,1,6,18,4,6,46.12937233764057,54.44089830335855,1.9412895857508954,23.031583103128444,28685.870111237433
2023-01-06 19:00:00,California,CAISO,2023,1,6,19,4,6,35.8812938416059,31.8815865309897,12.475285314532176,20.352815092409283,27437.692498693035
2023-01-06 20:00:00,California,CAISO,2023,1,6,20,4,6,39.785143206578404,52.95115294739239,5.7647414580195075,57.73123580302042,26072.730199520112
2023-01-06 21:00:00,California,CAISO,2023,1,6,21,4,6,42.44702023579922,49.25846682405369,7.6353611173172204,40.618618526380644,25802.521687438282
2023-01-06 22:00:00,California,CAISO,2023,1,6,22,4,6,29.51716729964147,39.418354325072926,16.12877157076876,20.0178352423945,21596.579836970704
2023-01-06 23:00:00,California,CAISO,2023,1,6,23,4,6,35.88643229197856,36.57371447968567,3.243828128037539,8.194168841385919,22058.166210024036
2023-01-07 00:00:00,California,CAISO,2023,1,7,0,5,7,36.01840085109062,27.15565861306686,6.048711557641326,19.230495655476705,17036.93200550816
2023-01-07 01:00:00,California,CAISO,2023,1,7,1,5,7,38.37875455089362,37.4365194516958,10.134700267912015,41.35348732169551,16760.596964082048
2023-01-07 02:00:00,California,CAISO,2023,1,7,2,5,7,31.102863600309092,52.17533279103045,11.57543112668705,24.568935044861483,18625.864107304507
2023-01-07 03:00:00,California,CAISO,2023,1,7,3,5,7,32.04018897226744,43.34923374077708,4.205684817070469,38.05767449054658,17360.824961001785
2023-01-07 04:00:00,California,CAISO,2023,1,7,4,5,7,41.066635936564516,53.1017665941412,8.611348099390645,16.167950530153114,17668.47085228503
2023-01-07 05:00:00,California,CAISO,2023,1,7,5,5,7,42.09625600620951,38.838950986010055,3.962352045142287,14.236850675058166,18458.16218734245
2023-01-07 06:00:00,California,CAISO,2023,1,7,6,5,7,43.980841075480434,49.45476883185898,3.2603121604820346,17.002055850220625,19469.90748504678
2023-01-07 07:00:00,California,CAISO,2023,1,7,7,5,7,46.43521487290499,38.0579307343311,14.293068536919742,34.61574004001371,20407.171732756557
2023-01-07 08:00:00,California,CAISO,2023,1,7,8,5,7,44.258770787782964,36.07331950132776,5.86270075646602,12.727780053078458,22821.867678289476
2023-01-07 09:00:00,California,CAISO,2023,1,7,9,5,7,49.56473871223332,42.94090181364106,16.465680085141017,44.73977108478795,26287.35758481789
2023-01-07 10:00:00,California,CAISO,2023,1,7,10,5,7,51.07936279756716,38.4781874604465,4.435677060743959,56.33992944983378,28587.352001531042
2023-01-07 11:00:00,California,CAISO,2023,1,7,11,5,7,47.848870612304005,31.455342358708773,10.363197568535844,23.188502677380267,28001.04845876344
2023-01-07 12:00:00,California,CAISO,2023,1,7,12,5,7,58.441967718675954,42.339401945270524,4.260919316670683,41.656082689028295,27638.33323972355
2023-01-07 13:00:00,California,CAISO,2023,1,7,13,5,7,52.601607968056626,44.64940288245678,6.753950785741966,32.70852302421457,27065.389419259784
2023-01-07 14:00:00,California,CAISO,2023,1,7,14,5,7,45.14185891556184,53.94478844297501,1.6787212418934623,17.84724964579843,27998.894704716884
2023-01-07 15:00:00,California,CAISO,2023,1,7,15,5,7,51.26193835812463,51.292364968070956,10.649877837336765,31.645370663228217,27888.37767433376
2023-01-07 16:00:00,California,CAISO,2023,1,7,16,5,7,43.08014299318764,53.55746514486913,6.1716446524918736,53.31957150109731,27277.840574164093
2023-01-07 17:00:00,California,CAISO,2023,1,7,17,5,7,48.1977604498869,49.56077953815454,6.249930687800124,37.71885120372308,28744.071872849134
2023-01-07 18:00:00,California,CAISO,2023,1,7,18,5,7,47.61325199012654,46.45882162260627,5.774415687848844,45.53101648154892,30881.366325242012
2023-01-07 19:00:00,California,CAISO,2023,1,7,19,5,7,37.62558803986992,33.96636029923133,9.24876926624804,28.219148825964968,23824.570758722955
2023-01-07 20:00:00,California,CAISO,2023,1,7,20,5,7,42.832374191074216,44.99689713448867,5.5735146351695555,12.224326146547233,22796.26996480091
2023-01-07 21:00:00,California,CAISO,2023,1,7,21,5,7,38.973139132350546,48.57226976965298,8.096093595599186,18.808527379613384,23668.018673900813
2023-01-07 22:00:00,California,CAISO,2023,1,7,22,5,7,39.33890708379938,55.45742314596996,4.349305058054913,33.065583188055975,18777.041515919995
2023-01-07 23:00:00,California,CAISO,2023,1,7,23,5,7,42.83863499440017,49.28822788486098,12.468243408020948,60.50795275079388,18888.356249392342
2023-01-08 00:00:00,California,CAISO,2023,1,8,0,6,8,34.10651978744567,53.550279755710726,5.187184666223279,40.74781748893103,16926.473030678004
2023-01-08 01:00:00,California,CAISO,2023,1,8,1,6,8,32.34572098371464,35.37122914794544,8.279953079537034,27.244957075860547,17814.730699398377
2023-01-08 02:00:00,California,CAISO,2023,1,8,2,6,8,32.60181130267955,41.01587126968259,16.5739970381227,21.516213276080258,18627.629296501145
2023-01-08 03:00:00,California,CAISO,2023,1,8,3,6,8,34.16797686210301,47.06201798815752,8.830388296474956,32.63170471736155,17751.56567267532
2023-01-08 04:00:00,California,CAISO,2023,1,8,4,6,8,38.779665413800736,52.91483380480784,10.989686354856252,21.918939943373676,17921.352273674445
2023-01-08 05:00:00,California,CAISO,2023,1,8,5,6,8,42.38212778990356,42.465383112156,9.112049925496047,24.238936742547853,17718.719663909913
2023-01-08 06:00:00,California,CAISO,2023,1,8,6,6,8,44.194835448777226,42.967644605674124,8.299506297440187,2.206531068208943,20000.497878535698
2023-01-08 07:00:00,California,CAISO,2023,1,8,7,6,8,48.46735760842141,49.124334726891185,7.172264555164256,30.124344275536313,19422.179037303675
2023-01-08 08:00:00,California,CAISO,2023,1,8,8,6,8,47.14007981896878,34.62024566170636,3.0588717104191225,20.803420239314953,22331.95781523746
2023-01-08 09:00:00,California,CAISO,2023,1,8,9,6,8,54.5590628095788,56.48644867745479,5.476869772790552,46.218400326502966,26987.31255543601
2023-01-08 10:00:00,California,CAISO,2023,1,8,10,6,8,48.957648148780834,36.594123534005874,4.148293125577196,27.448360208738354,27833.340461767704
2023-01-08 11:00:00,California,CAISO,2023,1,8,11,6,8,61.69615552812817,28.27849689039293,6.386599764748969,15.955049653609601,28235.32999272935
2023-01-08 12:00:00,California,CAISO,2023,1,8,12,6,8,53.59074164251717,43.707748347047996,3.1703937672609213,19.719523453099157,28536.794665964524
2023-01-08 13:00:00,California,CAISO,2023,1,8,13,6,8,47.38684863610457,57.21488189787188,6.902264859561393,65.17811982835597,28655.625580573156
2023-01-08 14:00:00,California,CAISO,2023,1,8,14,6,8,45.732705489488204,48.318837321536236,15.301025802288597,40.691893341754344,27645.130496847964
2023-01-08 15:00:00,California,CAISO,2023,1,8,15,6,8,50.67481616192227,49.635936622896416,15.415222275221659,24.283199883593877,28575.14490063729
2023-01-08 16:00:00,California,CAISO,2023,1,8,16,6,8,46.19422111015375,43.95829837732427,10.247445249609049,36.420206891280706,28171.694562104694
2023-01-08 17:00:00,California,CAISO,2023,1,8,17,6,8,48.01462658864568,42.40819230069794,5.4303440253573525,29.687345933247673,27257.144487543414
2023-01-08 18:00:00,California,CAISO,2023,1,8,18,6,8,44.981022749751325,31.267937322122428,6.89625537971458,40.66395747203587,25672.875857003353
2023-01-08 19:00:00,California,CAISO,2023,1,8,19,6,8,40.726204240009494,25.552122215633865,12.736489959011905,19.015190809980858,23923.019482895386
2023-01-08 20:00:00,California,CAISO,2023,1,8,20,6,8,35.70089737918353,45.19739098639426,8.105849889198081,47.63655787290943,29265.723894426585
2023-01-08 21:00:00,California,CAISO,2023,1,8,21,6,8,31.371829103221316,54.127605833589165,20.106226287852802,58.95474717865803,22985.12991528319
